alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-00734,16,Kancheepuram,2024-11-19 23:35:57,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,74
ALT-2026-00735,30,Ramanathapuram,2024-10-19 07:53:05,NEW_SIGNAL,CRITICAL,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,65
ALT-2026-00736,14,Kanniyakumari,2026-01-23 02:25:17,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,67
ALT-2026-00737,24,Nilgiris,2025-08-19 07:12:07,NEW_SIGNAL,CRITICAL,RESOLVED,Statistically significant pattern change observed in Nilgiris jurisdiction.,68
ALT-2026-00738,16,Kancheepuram,2025-12-05 16:45:06,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,87
ALT-2026-00739,26,Ariyalur,2026-02-09 18:23:15,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Ariyalur jurisdiction.,77
ALT-2026-00740,25,Karur,2025-06-28 16:43:30,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Karur jurisdiction.,89
ALT-2026-00741,5,Tiruchirappalli,2025-06-13 03:50:02,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,73
ALT-2026-00742,22,Dharmapuri,2024-11-06 09:35:40,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,82
ALT-2026-00743,15,Tenkasi,2025-11-22 21:08:31,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,78
ALT-2026-00744,27,Perambalur,2024-10-04 12:37:25,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,86
ALT-2026-00745,12,Thanjavur,2025-11-06 11:33:07,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thanjavur jurisdiction.,76
ALT-2026-00746,15,Tenkasi,2026-01-02 10:06:57,NEW_SIGNAL,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,80
ALT-2026-00747,18,Tiruvallur,2024-12-07 13:26:47,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,76
ALT-2026-00748,12,Thanjavur,2025-05-25 04:54:05,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,71
ALT-2026-00749,4,Salem,2025-09-29 22:54:07,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Salem jurisdiction.,81
ALT-2026-00750,3,Madurai,2026-01-19 02:34:19,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Madurai jurisdiction.,67
ALT-2026-00751,11,Dindigul,2024-12-05 18:25:02,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,85
ALT-2026-00752,36,Ranipet,2026-05-25 01:34:06,NEW_SIGNAL,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ranipet jurisdiction.,81
ALT-2026-00753,6,Tirunelveli,2025-05-16 01:19:30,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,68
ALT-2026-00754,18,Tiruvallur,2025-12-17 22:31:23,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,91
ALT-2026-00755,16,Kancheepuram,2025-07-30 09:14:11,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,94
ALT-2026-00756,38,Tiruvannamalai,2025-12-23 15:43:23,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,91
ALT-2026-00757,23,Namakkal,2025-06-15 14:21:18,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Namakkal jurisdiction.,85
ALT-2026-00758,20,Viluppuram,2026-01-13 04:20:11,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Viluppuram jurisdiction.,74
ALT-2026-00759,34,Nagapattinam,2026-07-07 03:34:09,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,88
ALT-2026-00760,14,Kanniyakumari,2025-03-12 10:37:52,EMERGING_ZONE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,74
ALT-2026-00761,27,Perambalur,2025-05-31 12:02:13,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,72
ALT-2026-00762,6,Tirunelveli,2025-07-24 16:10:51,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,81
ALT-2026-00763,11,Dindigul,2025-02-16 14:55:52,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,75
ALT-2026-00764,3,Madurai,2025-03-24 02:30:09,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Madurai jurisdiction.,82
ALT-2026-00765,26,Ariyalur,2025-04-25 20:30:24,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ariyalur jurisdiction.,79
ALT-2026-00766,16,Kancheepuram,2025-10-20 04:21:24,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,85
ALT-2026-00767,36,Ranipet,2026-01-08 17:03:49,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,82
ALT-2026-00768,38,Tiruvannamalai,2024-11-28 21:58:30,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,90
ALT-2026-00769,2,Coimbatore,2025-06-17 05:18:33,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,81
ALT-2026-00770,19,Cuddalore,2026-04-04 17:40:04,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,83
ALT-2026-00771,14,Kanniyakumari,2025-05-02 10:56:26,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,82
ALT-2026-00772,20,Viluppuram,2025-01-08 08:59:35,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Viluppuram jurisdiction.,79
ALT-2026-00773,29,Sivaganga,2026-03-16 22:40:20,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Sivaganga jurisdiction.,77
ALT-2026-00774,29,Sivaganga,2026-05-03 17:36:45,EMERGING_ZONE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,83
ALT-2026-00775,3,Madurai,2024-10-17 17:36:54,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Madurai jurisdiction.,96
ALT-2026-00776,19,Cuddalore,2025-03-30 00:15:05,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,92
ALT-2026-00777,1,Chennai,2026-02-15 13:03:20,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chennai jurisdiction.,90
ALT-2026-00778,26,Ariyalur,2026-05-27 09:06:23,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ariyalur jurisdiction.,85
ALT-2026-00779,21,Kallakurichi,2024-10-24 10:48:08,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kallakurichi jurisdiction.,92
ALT-2026-00780,13,Thoothukudi,2025-01-20 23:28:37,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,82
ALT-2026-00781,1,Chennai,2025-08-06 11:13:02,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,81
ALT-2026-00782,19,Cuddalore,2024-10-20 17:56:52,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,76
ALT-2026-00783,6,Tirunelveli,2024-09-29 01:32:33,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,88
ALT-2026-00784,7,Erode,2024-10-27 18:22:28,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,90
ALT-2026-00785,17,Chengalpattu,2026-07-06 06:51:37,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,92
ALT-2026-00786,22,Dharmapuri,2026-06-26 16:50:12,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dharmapuri jurisdiction.,87
ALT-2026-00787,16,Kancheepuram,2025-02-04 23:08:23,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,86
ALT-2026-00788,23,Namakkal,2024-11-21 13:25:16,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Namakkal jurisdiction.,94
ALT-2026-00789,29,Sivaganga,2025-03-10 19:40:28,NEW_SIGNAL,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,96
ALT-2026-00790,11,Dindigul,2026-07-27 10:48:51,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dindigul jurisdiction.,80
ALT-2026-00791,25,Karur,2026-05-03 18:53:05,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Karur jurisdiction.,72
ALT-2026-00792,5,Tiruchirappalli,2026-03-06 23:30:17,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,90
ALT-2026-00793,4,Salem,2025-08-02 07:46:25,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Salem jurisdiction.,75
ALT-2026-00794,19,Cuddalore,2025-07-03 18:11:41,EMERGING_ZONE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,92
ALT-2026-00795,19,Cuddalore,2024-12-04 07:06:53,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Cuddalore jurisdiction.,85
ALT-2026-00796,5,Tiruchirappalli,2025-11-25 17:48:31,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,94
ALT-2026-00797,18,Tiruvallur,2025-03-04 06:23:54,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,78
ALT-2026-00798,21,Kallakurichi,2026-06-08 05:22:05,RAPID_INCREASE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,83
ALT-2026-00799,21,Kallakurichi,2025-05-09 00:46:00,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,83
ALT-2026-00800,13,Thoothukudi,2026-08-15 00:54:54,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,81
ALT-2026-00801,8,Tiruppur,2025-04-14 06:56:01,NEW_SIGNAL,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,91
ALT-2026-00802,36,Ranipet,2026-07-28 13:20:10,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,84
ALT-2026-00803,3,Madurai,2024-11-13 05:59:35,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Madurai jurisdiction.,72
ALT-2026-00804,34,Nagapattinam,2026-05-13 18:44:15,NEW_SIGNAL,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,89
ALT-2026-00805,22,Dharmapuri,2026-07-31 17:02:04,EMERGING_ZONE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,87
ALT-2026-00806,9,Vellore,2025-08-29 04:47:10,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,95
ALT-2026-00807,29,Sivaganga,2026-06-18 08:38:08,NEW_SIGNAL,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,83
ALT-2026-00808,5,Tiruchirappalli,2024-11-23 11:33:56,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,86
ALT-2026-00809,15,Tenkasi,2026-01-05 10:42:09,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,88
ALT-2026-00810,27,Perambalur,2026-08-17 17:55:02,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Perambalur jurisdiction.,95
ALT-2026-00811,6,Tirunelveli,2025-04-04 09:29:23,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,69
ALT-2026-00812,32,Theni,2024-12-11 18:57:46,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Theni jurisdiction.,77
ALT-2026-00813,34,Nagapattinam,2025-10-02 19:59:11,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,76
ALT-2026-00814,17,Chengalpattu,2025-08-31 19:55:17,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,82
ALT-2026-00815,22,Dharmapuri,2024-12-14 00:53:59,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,83
ALT-2026-00816,11,Dindigul,2024-10-02 05:26:35,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Dindigul jurisdiction.,87
ALT-2026-00817,4,Salem,2026-05-24 04:10:56,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Salem jurisdiction.,84
ALT-2026-00818,24,Nilgiris,2026-02-24 21:13:17,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nilgiris jurisdiction.,92
ALT-2026-00819,21,Kallakurichi,2025-01-28 00:20:22,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,67
ALT-2026-00820,27,Perambalur,2026-05-21 03:32:10,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Perambalur jurisdiction.,84
ALT-2026-00821,21,Kallakurichi,2025-09-26 15:20:59,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kallakurichi jurisdiction.,75
ALT-2026-00822,6,Tirunelveli,2026-08-10 09:05:56,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirunelveli jurisdiction.,76
ALT-2026-00823,32,Theni,2026-04-05 17:38:55,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Theni jurisdiction.,67
ALT-2026-00824,37,Tirupathur,2025-08-10 23:09:31,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirupathur jurisdiction.,68
ALT-2026-00825,22,Dharmapuri,2025-11-11 00:18:29,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,69
ALT-2026-00826,36,Ranipet,2025-12-24 13:57:02,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,69
ALT-2026-00827,20,Viluppuram,2026-07-10 06:55:27,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Viluppuram jurisdiction.,79
ALT-2026-00828,32,Theni,2026-01-05 12:22:05,NEW_SIGNAL,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Theni jurisdiction.,83
ALT-2026-00829,4,Salem,2025-11-24 03:51:28,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,93
ALT-2026-00830,2,Coimbatore,2026-08-17 08:41:13,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,72
ALT-2026-00831,34,Nagapattinam,2025-01-16 08:32:21,NEW_SIGNAL,CRITICAL,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,87
ALT-2026-00832,15,Tenkasi,2024-10-16 13:49:41,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,76
ALT-2026-00833,34,Nagapattinam,2026-07-04 23:10:52,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,72
ALT-2026-00834,32,Theni,2025-10-19 19:16:02,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Theni jurisdiction.,68
ALT-2026-00835,1,Chennai,2024-12-14 10:07:24,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,89
ALT-2026-00836,6,Tirunelveli,2026-08-05 22:08:44,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirunelveli jurisdiction.,85
ALT-2026-00837,23,Namakkal,2024-12-02 05:42:48,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Namakkal jurisdiction.,94
ALT-2026-00838,25,Karur,2025-02-24 03:19:30,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Karur jurisdiction.,96
ALT-2026-00839,17,Chengalpattu,2025-12-14 06:09:38,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,75
ALT-2026-00840,31,Virudhunagar,2026-07-16 07:23:06,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,72
ALT-2026-00841,27,Perambalur,2025-01-16 01:18:28,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,69
ALT-2026-00842,25,Karur,2025-03-26 13:27:34,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Karur jurisdiction.,95
ALT-2026-00843,10,Krishnagiri,2025-07-18 23:33:47,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,79
ALT-2026-00844,31,Virudhunagar,2026-07-27 18:05:50,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,71
ALT-2026-00845,29,Sivaganga,2025-10-03 21:54:21,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Sivaganga jurisdiction.,90
ALT-2026-00846,25,Karur,2024-11-10 17:19:55,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Karur jurisdiction.,76
ALT-2026-00847,6,Tirunelveli,2025-07-28 17:57:46,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirunelveli jurisdiction.,70
ALT-2026-00848,24,Nilgiris,2026-03-06 12:11:10,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,66
ALT-2026-00849,12,Thanjavur,2026-05-23 21:13:40,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,84
ALT-2026-00850,25,Karur,2025-09-26 01:38:37,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,73
ALT-2026-00851,13,Thoothukudi,2026-08-14 04:01:49,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,79
ALT-2026-00852,33,Thiruvarur,2025-08-11 15:33:32,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thiruvarur jurisdiction.,94
ALT-2026-00853,34,Nagapattinam,2025-02-18 15:17:12,EMERGING_ZONE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,91
ALT-2026-00854,18,Tiruvallur,2024-11-02 23:07:48,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,82
ALT-2026-00855,19,Cuddalore,2024-10-13 20:01:56,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,89
ALT-2026-00856,17,Chengalpattu,2024-12-08 00:06:41,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,80
ALT-2026-00857,34,Nagapattinam,2025-08-01 18:29:50,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,67
ALT-2026-00858,28,Pudukkottai,2024-12-16 13:07:22,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,77
ALT-2026-00859,25,Karur,2025-10-10 09:34:33,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,95
ALT-2026-00860,13,Thoothukudi,2024-11-07 23:54:43,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,68
ALT-2026-00861,10,Krishnagiri,2026-07-19 21:29:54,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,70
ALT-2026-00862,35,Mayiladuthurai,2025-08-20 13:27:28,NEW_SIGNAL,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,92
ALT-2026-00863,38,Tiruvannamalai,2025-05-16 12:03:05,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,72
ALT-2026-00864,15,Tenkasi,2026-08-01 08:52:47,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,75
ALT-2026-00865,16,Kancheepuram,2024-10-26 06:02:21,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,69
ALT-2026-00866,30,Ramanathapuram,2025-04-19 13:18:04,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,72
ALT-2026-00867,28,Pudukkottai,2025-11-30 09:23:50,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,70
ALT-2026-00868,27,Perambalur,2026-01-31 14:37:03,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,96
ALT-2026-00869,30,Ramanathapuram,2026-03-10 08:36:01,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,72
ALT-2026-00870,4,Salem,2025-09-22 00:28:27,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Salem jurisdiction.,87
ALT-2026-00871,14,Kanniyakumari,2024-10-31 03:36:51,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,72
ALT-2026-00872,13,Thoothukudi,2026-07-07 05:59:24,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,87
ALT-2026-00873,25,Karur,2026-05-18 21:20:32,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,86
ALT-2026-00874,7,Erode,2026-05-26 09:55:34,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Erode jurisdiction.,82
ALT-2026-00875,3,Madurai,2024-12-06 15:30:11,NEW_SIGNAL,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Madurai jurisdiction.,92
ALT-2026-00876,21,Kallakurichi,2025-04-03 00:19:04,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kallakurichi jurisdiction.,95
ALT-2026-00877,20,Viluppuram,2026-02-18 22:05:33,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Viluppuram jurisdiction.,69
ALT-2026-00878,30,Ramanathapuram,2025-12-09 15:16:41,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,86
ALT-2026-00879,11,Dindigul,2025-08-20 14:38:14,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Dindigul jurisdiction.,78
ALT-2026-00880,13,Thoothukudi,2026-08-12 15:25:50,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,87
